,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time
132,135,175,121,6381,6381,40.4414845,-3.6928901,-3.6983033,40.3962687,775,2020-08-30T13:00:00Z
133,135,175,121,7433,7433,40.4414845,-3.6928901,-3.6983033,40.3962687,1318,2020-08-15T20:00:00Z
134,135,175,121,7455,7455,40.4414845,-3.6928901,-3.6983033,40.3962687,1244,2020-08-16T13:00:00Z
135,135,175,121,7469,7469,40.4414845,-3.6928901,-3.6983033,40.3962687,2475,2020-08-16T17:00:00Z
136,135,175,121,9247,9247,40.4414845,-3.6928901,-3.6983033,40.3962687,1092,2020-08-09T21:00:00Z
137,135,175,121,9657,9657,40.4414845,-3.6928901,-3.6983033,40.3962687,4079,2020-08-16T07:00:00Z
138,135,175,121,18868,18868,40.4414845,-3.6928901,-3.6983033,40.3962687,830,2020-08-20T19:00:00Z
139,135,175,121,22518,22518,40.4414845,-3.6928901,-3.6983033,40.3962687,2955,2020-08-08T22:00:00Z
140,135,175,121,24136,24136,40.4414845,-3.6928901,-3.6983033,40.3962687,617,2020-08-30T15:00:00Z
141,135,175,121,24754,24754,40.4414845,-3.6928901,-3.6983033,40.3962687,779,2020-08-07T21:00:00Z
142,135,175,121,24758,24758,40.4414845,-3.6928901,-3.6983033,40.3962687,1527,2020-08-07T21:00:00Z
143,135,175,121,25543,25543,40.4414845,-3.6928901,-3.6983033,40.3962687,1050,2020-08-19T22:00:00Z
144,135,175,121,29512,29512,40.4414845,-3.6928901,-3.6983033,40.3962687,641,2020-08-14T17:00:00Z
145,135,175,121,30425,30425,40.4414845,-3.6928901,-3.6983033,40.3962687,811,2020-08-27T16:00:00Z
146,135,175,121,36176,36176,40.4414845,-3.6928901,-3.6983033,40.3962687,2539,2020-08-16T17:00:00Z
147,135,175,121,38127,38127,40.4414845,-3.6928901,-3.6983033,40.3962687,695,2020-08-12T23:00:00Z
148,135,175,121,39833,39833,40.4414845,-3.6928901,-3.6983033,40.3962687,1840,2020-08-05T19:00:00Z
149,135,175,121,39947,39947,40.4414845,-3.6928901,-3.6983033,40.3962687,747,2020-08-07T07:00:00Z
150,135,175,121,40422,40422,40.4414845,-3.6928901,-3.6983033,40.3962687,653,2020-08-14T13:00:00Z
151,135,175,121,43309,43309,40.4414845,-3.6928901,-3.6983033,40.3962687,1219,2020-08-24T02:00:00Z
152,135,175,121,43495,43495,40.4414845,-3.6928901,-3.6983033,40.3962687,754,2020-08-26T08:00:00Z
153,135,175,121,44944,44944,40.4414845,-3.6928901,-3.6983033,40.3962687,4376,2020-08-15T16:00:00Z
154,135,175,121,46015,46015,40.4414845,-3.6928901,-3.6983033,40.3962687,1032,2020-08-28T23:00:00Z
155,135,175,121,49729,49729,40.4414845,-3.6928901,-3.6983033,40.3962687,945,2020-08-19T21:00:00Z
156,135,175,121,51312,51312,40.4414845,-3.6928901,-3.6983033,40.3962687,1631,2020-08-09T13:00:00Z
157,135,175,121,52744,52744,40.4414845,-3.6928901,-3.6983033,40.3962687,1454,2020-08-29T18:00:00Z
158,135,175,121,56124,56124,40.4414845,-3.6928901,-3.6983033,40.3962687,578,2020-08-14T13:00:00Z
159,135,175,121,57099,57099,40.4414845,-3.6928901,-3.6983033,40.3962687,3007,2020-08-28T05:00:00Z
160,135,175,121,62551,62551,40.4414845,-3.6928901,-3.6983033,40.3962687,878,2020-08-11T14:00:00Z
161,135,175,121,63145,63145,40.4414845,-3.6928901,-3.6983033,40.3962687,3223,2020-08-20T16:00:00Z
162,135,175,121,69526,69526,40.4414845,-3.6928901,-3.6983033,40.3962687,680,2020-08-18T11:00:00Z
163,135,175,121,69776,69776,40.4414845,-3.6928901,-3.6983033,40.3962687,608,2020-08-21T17:00:00Z
164,135,175,121,72718,72718,40.4414845,-3.6928901,-3.6983033,40.3962687,753,2020-08-31T08:00:00Z
165,135,175,121,78822,78822,40.4414845,-3.6928901,-3.6983033,40.3962687,1041,2020-08-25T06:00:00Z
166,135,175,121,79482,79482,40.4414845,-3.6928901,-3.6983033,40.3962687,1228,2020-08-02T21:00:00Z
167,135,175,121,84798,84798,40.4414845,-3.6928901,-3.6983033,40.3962687,1295,2020-08-15T18:00:00Z
168,135,175,121,85751,85751,40.4414845,-3.6928901,-3.6983033,40.3962687,754,2020-08-28T08:00:00Z
169,135,175,121,88037,88037,40.4414845,-3.6928901,-3.6983033,40.3962687,1029,2020-08-29T09:00:00Z
170,135,175,121,89087,89087,40.4414845,-3.6928901,-3.6983033,40.3962687,964,2020-08-12T21:00:00Z
171,135,175,121,89680,89680,40.4414845,-3.6928901,-3.6983033,40.3962687,723,2020-08-21T23:00:00Z
172,135,175,121,91159,91159,40.4414845,-3.6928901,-3.6983033,40.3962687,1139,2020-08-09T21:00:00Z
173,135,175,121,94768,94768,40.4414845,-3.6928901,-3.6983033,40.3962687,1511,2020-08-29T18:00:00Z
174,135,175,121,94820,94820,40.4414845,-3.6928901,-3.6983033,40.3962687,6725,2020-08-30T14:00:00Z
175,135,175,121,95510,95510,40.4414845,-3.6928901,-3.6983033,40.3962687,657,2020-08-08T18:00:00Z
176,135,175,121,95968,95968,40.4414845,-3.6928901,-3.6983033,40.3962687,793,2020-08-16T11:00:00Z
177,135,175,121,99437,99437,40.4414845,-3.6928901,-3.6983033,40.3962687,923,2020-08-02T22:00:00Z
178,135,175,121,105384,105384,40.4414845,-3.6928901,-3.6983033,40.3962687,531,2020-08-25T21:00:00Z
179,135,175,121,106571,106571,40.4414845,-3.6928901,-3.6983033,40.3962687,994,2020-08-10T15:00:00Z
180,135,175,121,107068,107068,40.4414845,-3.6928901,-3.6983033,40.3962687,1126,2020-08-17T22:00:00Z
181,135,175,121,108268,108268,40.4414845,-3.6928901,-3.6983033,40.3962687,632,2020-08-03T09:00:00Z
182,135,175,121,110059,110059,40.4414845,-3.6928901,-3.6983033,40.3962687,976,2020-08-28T08:00:00Z
183,135,175,121,110631,110631,40.4414845,-3.6928901,-3.6983033,40.3962687,671,2020-08-04T22:00:00Z
184,135,175,121,113244,113244,40.4414845,-3.6928901,-3.6983033,40.3962687,896,2020-08-10T15:00:00Z
185,135,175,121,115019,115019,40.4414845,-3.6928901,-3.6983033,40.3962687,1484,2020-08-04T20:00:00Z
186,135,175,121,115783,115783,40.4414845,-3.6928901,-3.6983033,40.3962687,1899,2020-08-16T21:00:00Z
187,135,175,121,120908,120908,40.4414845,-3.6928901,-3.6983033,40.3962687,2836,2020-08-28T05:00:00Z
188,135,175,121,122828,122828,40.4414845,-3.6928901,-3.6983033,40.3962687,2084,2020-08-24T16:00:00Z
189,135,175,121,131171,131171,40.4414845,-3.6928901,-3.6983033,40.3962687,1255,2020-08-16T13:00:00Z
190,135,175,121,131887,131887,40.4414845,-3.6928901,-3.6983033,40.3962687,647,2020-08-25T21:00:00Z
191,135,175,121,132151,132151,40.4414845,-3.6928901,-3.6983033,40.3962687,2350,2020-08-28T21:00:00Z
192,135,175,121,132435,132435,40.4414845,-3.6928901,-3.6983033,40.3962687,632,2020-08-01T23:00:00Z
193,135,175,121,133543,133543,40.4414845,-3.6928901,-3.6983033,40.3962687,675,2020-08-18T19:00:00Z
194,135,175,121,135393,135393,40.4414845,-3.6928901,-3.6983033,40.3962687,768,2020-08-13T06:00:00Z
