MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,25;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
224507;ACB - Aparcabicis carril bicicletas;08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;AUTOVIA;M-40;5650;31048627;ACB
232890;MU-51 - Soporte de Bicicletas Universal;10;LATINA;104;ALUCHE;OPERATIVO;;CALLE;VALMOJADO;295;31034501;MU-51
4756319;- MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;10/04/2018;CALLE;UNANIMIDAD;13;31018923;
7180261;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;153;QUINTANA;OPERATIVO;13/10/2020;CALLE;MISTERIOS;2;11108206;MU-51
7180262;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;153;QUINTANA;OPERATIVO;13/10/2020;CALLE;MISTERIOS;2;11108206;MU-51
7180263;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;153;QUINTANA;OPERATIVO;13/10/2020;CALLE;MISTERIOS;2;11108206;MU-51
7180273;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;13/10/2020;CALLE;TORRELAGUNA;56;20151925;MU-51
7180274;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;13/10/2020;CALLE;TORRELAGUNA;56;20151925;MU-51
7180275;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;13/10/2020;CALLE;TORRELAGUNA;56;20151925;MU-51
7180276;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;CALLE;TORRELAGUNA;56;20151925;MU-51
7180277;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;13/10/2020;CALLE;TORRELAGUNA;56;20151925;MU-51
7184010;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;22/10/2020;AVENIDA;VENTISQUERO DE LA CONDESA;28;20088254;MU-51
7185538;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;30/10/2020;AVENIDA;ALBUFERA;319B;31051339;MU-51
7180295;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;CALLE;JUAN DUQUE;29;11008078;MU-51
7184032;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;22/10/2020;CALLE;GLORIA FUERTES;181;20135983;MU-51
7185541;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;30/10/2020;CALLE;MARISMAS;16;11099284;MU-51
7180296;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;CALLE;JUAN DUQUE;29;11008078;MU-51
7184033;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;22/10/2020;CALLE;GLORIA FUERTES;181;20135983;MU-51
7185540;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;30/10/2020;AVENIDA;ALBUFERA;319B;31051339;MU-51
7180297;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;CALLE;JUAN DUQUE;29;11008078;MU-51
7184034;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;22/10/2020;CALLE;GLORIA FUERTES;181;20135983;MU-51
7185548;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;30/10/2020;CALLE;MARISMAS;16;11099284;MU-51
7180298;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;CALLE;JUAN DUQUE;29;11008078;MU-51
7184035;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;22/10/2020;CALLE;GLORIA FUERTES;181;20135983;MU-51
7185546;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;30/10/2020;CALLE;MARISMAS;16;11099284;MU-51
7180316;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;08/10/2020;CALLE;VALDERRODRIGO;55;11054575;MU-51
7184036;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;22/10/2020;CALLE;GLORIA FUERTES;181;20135983;MU-51
7185544;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;30/10/2020;CALLE;MARISMAS;16;11099284;MU-51
7180317;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;08/10/2020;CALLE;VALDERRODRIGO;55;11054575;MU-51
7180318;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;08/10/2020;CALLE;VALDERRODRIGO;55;11054575;MU-51
7180319;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;08/10/2020;CALLE;VALDERRODRIGO;55;11054575;MU-51
7180320;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;08/10/2020;CALLE;VALDERRODRIGO;55;11054575;MU-51
7184041;MU-51 - Soporte de Bicicletas Universal;10;LATINA;107;LAS AGUILAS;OPERATIVO;23/10/2020;AVENIDA;LAS AGUILAS;147;31041038;MU-51
7180321;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;08/10/2020;CALLE;VALDERRODRIGO;55;11054575;MU-51
7184042;MU-51 - Soporte de Bicicletas Universal;10;LATINA;107;LAS AGUILAS;OPERATIVO;23/10/2020;AVENIDA;LAS AGUILAS;147;31041038;MU-51
7180323;MU-51 - Soporte de Bicicletas Universal;10;LATINA;105;CAMPAMENTO;OPERATIVO;13/10/2020;CALLE;ADANERO;3;20136248;MU-51
7184045;MU-51 - Soporte de Bicicletas Universal;10;LATINA;107;LAS AGUILAS;OPERATIVO;23/10/2020;AVENIDA;LAS AGUILAS;147;31041038;MU-51
7180324;MU-51 - Soporte de Bicicletas Universal;10;LATINA;105;CAMPAMENTO;OPERATIVO;13/10/2020;CALLE;ADANERO;3;20136248;MU-51
7180325;MU-51 - Soporte de Bicicletas Universal;10;LATINA;105;CAMPAMENTO;OPERATIVO;13/10/2020;CALLE;ADANERO;3;20136248;MU-51
7184046;MU-51 - Soporte de Bicicletas Universal;10;LATINA;107;LAS AGUILAS;OPERATIVO;23/10/2020;AVENIDA;LAS AGUILAS;147;31041038;MU-51
7185658;MU-51 - Soporte de Bicicletas Universal;12;USERA;123;SAN FERMIN;OPERATIVO;;Calle de L;Silvina;2;31013536;MU-51
7180326;MU-51 - Soporte de Bicicletas Universal;10;LATINA;105;CAMPAMENTO;OPERATIVO;13/10/2020;CALLE;ADANERO;3;20136248;MU-51
7184047;MU-51 - Soporte de Bicicletas Universal;10;LATINA;107;LAS AGUILAS;OPERATIVO;23/10/2020;AVENIDA;LAS AGUILAS;147;31041038;MU-51
7185657;MU-51 - Soporte de Bicicletas Universal;12;USERA;123;SAN FERMIN;OPERATIVO;;Calle de L;Silvina;2;31013536;MU-51
7180327;MU-51 - Soporte de Bicicletas Universal;10;LATINA;105;CAMPAMENTO;OPERATIVO;13/10/2020;CALLE;ADANERO;3;20136248;MU-51
7185655;MU-51 - Soporte de Bicicletas Universal;12;USERA;123;SAN FERMIN;OPERATIVO;;CALLE;SILVINA;7;20141682;MU-51
7252506;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;18/11/2020;CALLE;CARTAGENA;68;11018143;MU-51
7502097;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;024;LEGAZPI;OPERATIVO;11/12/2020;AVENIDA;PLANETARIO;13;20141801;MU-51
7603370;MU-38 - Soporte bicicletas;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;CALLE;RIBERA DEL MANZANARES;113;31012947;MU-38
7860226;MU-51 - Soporte de Bicicletas Universal;10;LATINA;104;ALUCHE;OPERATIVO;08/04/2021;CALLE;OCAÑA;157;11064886;MU-51
7861701;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;;AVENIDA;DOCTOR GARCIA TAPIA;114;11101516;MU-38
7872581;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;;AVENIDA;PERLA;35;20129665;MU-51
7887364;MU-51 - Soporte de Bicicletas Universal;10;LATINA;104;ALUCHE;OPERATIVO;;CALLE;ILLESCAS;151;31050623;MU-51
7185656;MU-51 - Soporte de Bicicletas Universal;12;USERA;123;SAN FERMIN;OPERATIVO;;Calle de L;Silvina;2;31013536;MU-51
7252510;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;18/11/2020;CALLE;CARTAGENA;68;11018143;MU-51
7502308;MU-51 - Soporte de Bicicletas Universal;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;CLARA DEL REY;61;20009496;MU-51
7603371;MU-38 - Soporte bicicletas;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;CALLE;RIBERA DEL MANZANARES;113;31012947;MU-38
7860227;MU-51 - Soporte de Bicicletas Universal;10;LATINA;104;ALUCHE;OPERATIVO;08/04/2021;CALLE;OCAÑA;157;11064886;MU-51
7185659;MU-51 - Soporte de Bicicletas Universal;12;USERA;123;SAN FERMIN;OPERATIVO;;Calle de L;Silvina;2;31013536;MU-51
7252518;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;18/11/2020;CALLE;CARTAGENA;68;11018143;MU-51
7502309;MU-51 - Soporte de Bicicletas Universal;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;CLARA DEL REY;61;20009496;MU-51
7603500;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;05/01/2021;CALLE;FORTUNY;24;11041197;MU-51
7185660;MU-51 - Soporte de Bicicletas Universal;12;USERA;123;SAN FERMIN;OPERATIVO;;Calle de L;Silvina;2;31013536;MU-51
7252533;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;18/11/2020;CALLE;CARTAGENA;68;11018143;MU-51
7502310;MU-51 - Soporte de Bicicletas Universal;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;CLARA DEL REY;61;20009496;MU-51
7185665;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;;Calle de;Eduardo Barreiros;17;20046899;MU-51
7252538;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;18/11/2020;CALLE;CARTAGENA;68;11018143;MU-51
7502311;MU-51 - Soporte de Bicicletas Universal;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;CLARA DEL REY;61;20009496;MU-51
7603501;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;05/01/2021;CALLE;FORTUNY;24;11041197;MU-51
7185662;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;;Calle de;Eduardo Barreiros;17;20046899;MU-51
7502323;MU-51 - Soporte de Bicicletas Universal;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;30/12/2020;CALLE;JAVIER FERRERO;2;11023669;MU-51
7603502;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;05/01/2021;CALLE;FORTUNY;24;11041197;MU-51
7185664;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;;Calle de;Eduardo Barreiros;17;20046899;MU-51
7502324;MU-51 - Soporte de Bicicletas Universal;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;30/12/2020;CALLE;JAVIER FERRERO;2;11023669;MU-51
7185663;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;;Calle de;Eduardo Barreiros;17;20046899;MU-51
351785;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2016;CALLE;DOLORES BARRANCO;73;31010491;MU-51
351786;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2016;CALLE;DOLORES BARRANCO;73;31010491;MU-51
355837;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;08/04/2016;AVENIDA;RAFAELA YBARRA;43;31012599;MU-51
357745;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;29/02/2016;AVENIDA;PERLA;35;20129665;MU-51
7185661;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;;Calle de;Eduardo Barreiros;17;20046899;MU-51
7185668;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;Plaza;Puerta del Sol;s/n;31035735;MU-51
357748;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;29/02/2016;AVENIDA;PERLA;35;20129665;MU-51
357749;MU-51 - Soporte de Bicicletas Universal;12;USERA;122;ORCASUR;OPERATIVO;29/02/2016;AVENIDA;PERLA;35;20129665;MU-51
7185666;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;Plaza;Puerta del Sol;s/n;31035735;MU-51
358287;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2016;CALLE;DOLORES BARRANCO;73;31010491;MU-51
358288;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2016;CALLE;DOLORES BARRANCO;73;31010491;MU-51
358289;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2016;CALLE;DOLORES BARRANCO;73;31010491;MU-51
358387;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;08/04/2016;AVENIDA;RAFAELA YBARRA;43;31012599;MU-51
358389;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;08/04/2016;AVENIDA;RAFAELA YBARRA;43;31012599;MU-51
358390;MU-51 - Soporte de Bicicletas Universal;12;USERA;127;PRADOLONGO;OPERATIVO;08/04/2016;AVENIDA;RAFAELA YBARRA;43;31012599;MU-51
3567695;- MU-38 - Soporte bicicletas;12;USERA;121;ORCASITAS;OPERATIVO;17/02/2016;AVENIDA;POBLADOS;165;31007157;
3567697;- MU-38 - Soporte bicicletas;12;USERA;121;ORCASITAS;OPERATIVO;17/02/2016;AVENIDA;POBLADOS;165;31007157;
7185669;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;Plaza;Puerta del Sol;s/n;31035735;MU-51
7185667;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;Plaza;Puerta del Sol;s/n;31035735;MU-51
7185670;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;Plaza;Puerta del Sol;s/n;31035734;MU-51
7185671;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;03/11/2020;AVENIDA;BRASILIA;11;11017833;MU-51
7185672;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;03/11/2020;AVENIDA;BRASILIA;11;11017833;MU-51
7185673;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;AVENIDA;BRASILIA;11;11017833;MU-51
7185674;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;03/11/2020;AVENIDA;BRASILIA;11;11017833;MU-51
7185675;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;03/11/2020;AVENIDA;BRASILIA;11;11017833;MU-51
7185681;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;UNANIMIDAD;13;31018923;MU-51
7185679;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;UNANIMIDAD;13;31018923;MU-51
7603503;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;05/01/2021;CALLE;FORTUNY;24;11041197;MU-51
7185680;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;UNANIMIDAD;13;31018923;MU-51
7185682;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;UNANIMIDAD;13;31018923;MU-51
7603504;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;05/01/2021;CALLE;FORTUNY;24;11041197;MU-51
7185683;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;UNANIMIDAD;13;31018923;MU-51
7862133;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;19/04/2021;AVENIDA;BADAJOZ;76;20089580;MU-51
7603507;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;COMANDANTE FORTEA;7;11051551;MU-51
7603508;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;COMANDANTE FORTEA;7;11051551;MU-51
7603509;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;COMANDANTE FORTEA;7;11051551;MU-51
7862134;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;19/04/2021;AVENIDA;BADAJOZ;76;20089580;MU-51
7603510;MU-51 - Soporte de Bicicletas Universal;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;COMANDANTE FORTEA;7;11051551;MU-51
7862135;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;19/04/2021;AVENIDA;BADAJOZ;76;20089580;MU-51
7862136;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;19/04/2021;AVENIDA;BADAJOZ;76;20089580;MU-51
7862137;MU-51 - Soporte de Bicicletas Universal;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;19/04/2021;AVENIDA;BADAJOZ;76;20089580;MU-51
7933042;MU-51 - Soporte de Bicicletas Universal;10;LATINA;103;LUCERO;OPERATIVO;18/08/2021;CALLE;CEBREROS;156;11063576;MU-51
7936298;MU-51 - Soporte de Bicicletas Universal;12;USERA;125;MOSCARDO;OPERATIVO;;Plaza del;Pintor Lucas;13;11084464;MU-51
7938358;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;POTES;2A;31035671;MU-51
7938836;MU-51 - Soporte de Bicicletas Universal;03;RETIRO;031;PACIFICO;OPERATIVO;15/09/2021;CALLE;GUTENBERG;18;11010688;MU-51
7954097;MU-51 - Soporte de Bicicletas Universal;10;LATINA;102;PUERTA DEL ANGEL;OPERATIVO;05/11/2021;PASEO;JESUITAS;65;11061663;MU-51
7982812;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;23/11/2021;CALLE;FROMISTA;8;31048389;MU-51
8185835;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408213;AP-2 - Soporte de bicicletas no Normalizado;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;AP-2
8620478;MU-51 - Soporte de Bicicletas Universal;10;LATINA;104;ALUCHE;OPERATIVO;;CALLE;TEMBLEQUE;150;31054346;MU-51
8798167;MU-51 - Soporte de Bicicletas Universal;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;Plaza;Puerta del Sol;s/n;;MU-51
7902151;MU-51 Soporte de Bicicletas Universal;06;TETUAN;062;CUATRO CAMINOS;OPERATIVO;24/05/2021;CALLE;BRAVO MURILLO;122;11029404;MU-51
7924358;MU-51 Soporte de Bicicletas Universal;07;CHAMBERI;075;RIOS ROSAS;OPERATIVO;11/06/2021;CALLE;RIOS ROSAS;24;11041916;MU-51
7929878;MU-51 Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;24/06/2021;CALLE;ALONSO CANO;13;11041408;MU-51
8035559;MU-51 - Soporte de Bicicletas Universal;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;CALLE;SAN ROMUALDO;26;11133866;
7902164;MU-51 Soporte de Bicicletas Universal;06;TETUAN;062;CUATRO CAMINOS;OPERATIVO;24/05/2021;CALLE;BRAVO MURILLO;122;11029404;MU-51
7933043;MU-51 - Soporte de Bicicletas Universal;10;LATINA;103;LUCERO;OPERATIVO;18/08/2021;CALLE;CEBREROS;156;11063576;MU-51
7934127;MU-51 - Soporte de Bicicletas Universal;01;CENTRO;013;CORTES;OPERATIVO;01/06/2021;CARRERA;SAN JERONIMO;28;11003923;MU-51
7936300;MU-51 - Soporte de Bicicletas Universal;12;USERA;125;MOSCARDO;OPERATIVO;;Plaza del;Pintor Lucas;12;11084463;MU-51
7938354;MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;POTES;2A;31035671;MU-51
7938837;MU-51 - Soporte de Bicicletas Universal;03;RETIRO;031;PACIFICO;OPERATIVO;15/09/2021;CALLE;GUTENBERG;18;11010688;MU-51
7954098;MU-51 - Soporte de Bicicletas Universal;10;LATINA;102;PUERTA DEL ANGEL;OPERATIVO;05/11/2021;PASEO;JESUITAS;65;11061663;MU-51
7982813;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;23/11/2021;CALLE;FROMISTA;8;31048389;MU-51
8138085;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;PALERMO;48;11114868;MU-51
8185837;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;;;MU-51
8408215;AP-2 - Soporte de bicicletas no Normalizado;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;AP-2
7902171;MU-51 Soporte de Bicicletas Universal;06;TETUAN;063;CASTILLEJOS;OPERATIVO;28/05/2021;CALLE;BRAVO MURILLO;376;11030949;MU-51
7924359;MU-51 Soporte de Bicicletas Universal;07;CHAMBERI;075;RIOS ROSAS;OPERATIVO;11/06/2021;CALLE;RIOS ROSAS;24;11041916;MU-51
7929917;MU-51 Soporte de Bicicletas Universal;07;CHAMBERI;074;ALMAGRO;OPERATIVO;24/06/2021;CALLE;ALONSO CANO;13;11041408;MU-51
8035595;MU-51 - Soporte de Bicicletas Universal;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;;CALLE;SAN ROMUALDO;26;11133866;
7902172;MU-51 Soporte de Bicicletas Universal;06;TETUAN;063;CASTILLEJOS;OPERATIVO;28/05/2021;CALLE;BRAVO MURILLO;376;11030949;MU-51
7902173;MU-51 Soporte de Bicicletas Universal;06;TETUAN;063;CASTILLEJOS;OPERATIVO;28/05/2021;CALLE;BRAVO MURILLO;376;11030949;MU-51
7902174;MU-51 Soporte de Bicicletas Universal;06;TETUAN;063;CASTILLEJOS;OPERATIVO;28/05/2021;CALLE;BRAVO MURILLO;376;20106841;MU-51
7924360;MU-51 Soporte de Bicicletas Universal;07;CHAMBERI;075;RIOS ROSAS;OPERATIVO;11/06/2021;CALLE;RIOS ROSAS;24;11041916;MU-51
7924362;MU-51 Soporte de Bicicletas Universal;06;TETUAN;064;ALMENARA;OPERATIVO;11/06/2021;AVENIDA;ASTURIAS;57;20097579;MU-51
7929948;MU-51 Soporte de Bicicletas Universal;01;CENTRO;011;PALACIO;OPERATIVO;24/06/2021;PLAZA;CEBADA;6;20105134;MU-51
8138197;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;163;CANILLAS;OPERATIVO;;CALLE;PALERMO;48;11114868;MU-51
457404;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;CALLE;LINNEO;31;11008086;MU-51
457465;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;PONTONES;8;11008162;MU-51
457539;Situado de Aparcabicicletas - 5 - MU-51;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;CAOBA;6;20129132;MU-38
457566;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;ARGANDA;10;11010576;MU-38
457571;Situado de Aparcabicicletas - 5 - MU-51;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;TOLEDO;181;20002162;MU-38
457582;Situado de Aparcabicicletas - 4- MU-51;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;PASEO;ACACIAS;2;11008437;MU-38
457669;Situado de Aparcabicicletas - 4 - MU-51;02;ARGANZUELA;024;LEGAZPI;OPERATIVO;;CALLE;MENESES;4;31022245;MU-38
457675;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;PASEO;DELICIAS;65E;31012921;MU-51
457686;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;MENDEZ ALVARO;47;11010555;MU-51
457735;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;RAMIREZ DE PRADO;6B;31030453;MU-51
457763;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;CANARIAS;76;20135103;MU-51
457805;MU-51 - Soporte de Bicicletas Universal;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;20;31001897;MU-51
