,start_station,end_station,size,Unnamed: 0,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index
137,42,132,115,22608,40.4107714,-3.6982294,-3.7035911,40.4463889,4859,2021-03-31T09:00:00Z,22608
138,42,132,115,22987,40.4107714,-3.6982294,-3.7035911,40.4463889,1017,2021-03-05T08:00:00Z,22987
139,42,132,115,25572,40.4107714,-3.6982294,-3.7035911,40.4463889,417,2021-03-04T14:00:00Z,25572
140,42,132,115,32263,40.4107714,-3.6982294,-3.7035911,40.4463889,474,2021-03-21T16:00:00Z,32263
141,42,132,115,33178,40.4107714,-3.6982294,-3.7035911,40.4463889,446,2021-03-31T16:00:00Z,33178
142,42,132,115,33556,40.4107714,-3.6982294,-3.7035911,40.4463889,428,2021-03-05T12:00:00Z,33556
143,42,132,115,37833,40.4107714,-3.6982294,-3.7035911,40.4463889,500,2021-03-23T13:00:00Z,37833
144,42,132,115,41379,40.4107714,-3.6982294,-3.7035911,40.4463889,410,2021-03-03T23:00:00Z,41379
145,42,132,115,41644,40.4107714,-3.6982294,-3.7035911,40.4463889,329,2021-03-06T22:00:00Z,41644
146,42,132,115,45311,40.4107714,-3.6982294,-3.7035911,40.4463889,1114,2021-03-19T17:00:00Z,45311
147,42,132,115,50621,40.4107714,-3.6982294,-3.7035911,40.4463889,429,2021-03-19T11:00:00Z,50621
148,42,132,115,51443,40.4107714,-3.6982294,-3.7035911,40.4463889,553,2021-03-29T08:00:00Z,51443
149,42,132,115,54720,40.4107714,-3.6982294,-3.7035911,40.4463889,487,2021-03-04T22:00:00Z,54720
150,42,132,115,57671,40.4107714,-3.6982294,-3.7035911,40.4463889,459,2021-03-09T07:00:00Z,57671
151,42,132,115,62727,40.4107714,-3.6982294,-3.7035911,40.4463889,458,2021-03-05T14:00:00Z,62727
152,42,132,115,64045,40.4107714,-3.6982294,-3.7035911,40.4463889,726,2021-03-21T11:00:00Z,64045
153,42,132,115,70135,40.4107714,-3.6982294,-3.7035911,40.4463889,469,2021-03-30T15:00:00Z,70135
154,42,132,115,70388,40.4107714,-3.6982294,-3.7035911,40.4463889,360,2021-03-02T22:00:00Z,70388
155,42,132,115,74028,40.4107714,-3.6982294,-3.7035911,40.4463889,742,2021-03-13T22:00:00Z,74028
156,42,132,115,80676,40.4107714,-3.6982294,-3.7035911,40.4463889,448,2021-03-30T07:00:00Z,80676
157,42,132,115,84583,40.4107714,-3.6982294,-3.7035911,40.4463889,706,2021-03-15T07:00:00Z,84583
158,42,132,115,95265,40.4107714,-3.6982294,-3.7035911,40.4463889,948,2021-03-16T09:00:00Z,95265
159,42,132,115,95702,40.4107714,-3.6982294,-3.7035911,40.4463889,692,2021-03-21T11:00:00Z,95702
160,42,132,115,98694,40.4107714,-3.6982294,-3.7035911,40.4463889,527,2021-03-25T19:00:00Z,98694
161,42,132,115,111904,40.4107714,-3.6982294,-3.7035911,40.4463889,4832,2021-03-24T08:00:00Z,111904
162,42,132,115,113658,40.4107714,-3.6982294,-3.7035911,40.4463889,999,2021-03-13T13:00:00Z,113658
163,42,132,115,116161,40.4107714,-3.6982294,-3.7035911,40.4463889,449,2021-03-12T13:00:00Z,116161
164,42,132,115,121291,40.4107714,-3.6982294,-3.7035911,40.4463889,719,2021-03-11T14:00:00Z,121291
165,42,132,115,121695,40.4107714,-3.6982294,-3.7035911,40.4463889,404,2021-03-15T21:00:00Z,121695
166,42,132,115,122655,40.4107714,-3.6982294,-3.7035911,40.4463889,467,2021-03-27T11:00:00Z,122655
167,42,132,115,127518,40.4107714,-3.6982294,-3.7035911,40.4463889,599,2021-03-23T11:00:00Z,127518
168,42,132,115,129459,40.4107714,-3.6982294,-3.7035911,40.4463889,1605,2021-03-14T12:00:00Z,129459
169,42,132,115,130542,40.4107714,-3.6982294,-3.7035911,40.4463889,419,2021-03-27T08:00:00Z,130542
170,42,132,115,135240,40.4107714,-3.6982294,-3.7035911,40.4463889,546,2021-03-19T23:00:00Z,135240
171,42,132,115,137217,40.4107714,-3.6982294,-3.7035911,40.4463889,438,2021-03-12T23:00:00Z,137217
